  mype,      init,    upsend,    dnsend,    weight,    hfiltT,     hfilt,    vfiltT,     vfilt,     bocoT,      boco,   filt2an,     aintp,      intp,   an2filt,    output,     total,  multiply,  ifc_mult,   ifc_reg,  ifc_fset,preprocess,anal_to_fi, filtering,filt_to_an,postproces,    icount
   110,    0.0000,    5.8135,   85.6474,    0.4053,   25.8793,   25.4263,    7.6409,    4.4059,    3.6007,    7.7858,    0.0000,    0.0000,    0.0000,   24.4755,    0.0000,    0.0000,  222.1178,  222.1901,    0.0084,    0.0168,    2.8683,   25.4966,  166.7223,   19.7090,    6.4295,      3060
   111,    0.0000,    6.3257,   85.2410,    0.3146,   26.0640,   25.4977,    7.4043,    3.7601,    4.1443,    7.8467,    0.0000,    0.0000,    0.0000,   23.1413,    0.0000,    0.0000,  219.7526,  219.8241,    0.0079,    0.0178,    2.8461,   24.6482,  166.7306,   17.6293,    7.1971,      3060
   112,    0.0000,    8.2939,   82.4328,    0.4449,   25.8302,   25.4158,    7.2456,    6.2587,    4.0728,    7.6984,    0.0000,    0.0000,    0.0000,   22.1566,    0.0000,    0.0000,  219.1678,  219.2314,    0.0074,    0.0137,    3.1289,   23.6204,  167.8306,   15.9939,    7.7106,      3060
   113,    0.0000,    6.8177,   82.5483,    0.5052,   25.7327,   25.3719,    7.3638,    6.2774,    3.6503,    7.6899,    0.0000,    0.0000,    0.0000,   24.9297,    0.0000,    0.0000,  221.0821,  221.1447,    0.0073,    0.0146,    2.8485,   26.0413,  166.0815,   18.2057,    7.2416,      3060
   114,    0.0000,    7.3258,   81.2513,    0.6845,   25.7432,   25.6323,    7.1400,    6.8229,    3.6532,    7.7971,    0.0000,    0.0000,    0.0000,   24.9190,    0.0000,    0.0000,  222.0376,  222.1155,    0.0089,    0.0185,    2.8014,   25.3020,  166.1828,   19.8442,    7.1731,      3060
   115,    0.0000,    8.7520,   82.3678,    0.7107,   25.7617,   25.5746,    7.1229,    5.5962,    3.7489,    7.8092,    0.0000,    0.0000,    0.0000,   24.5940,    0.0000,    0.0000,  222.0997,  222.1744,    0.0084,    0.0177,    2.8722,   25.0084,  167.5751,   18.5247,    7.2929,      3060
   116,    0.0000,    7.9791,   82.3728,    0.7764,   25.7196,   25.5432,    7.1259,    5.6329,    3.7177,    7.7702,    0.0000,    0.0000,    0.0000,   25.6062,    0.0000,    0.0000,  222.9624,  223.0332,    0.0081,    0.0161,    2.8150,   25.9730,  166.7631,   19.8166,    6.8215,      3060
   117,    0.0000,    8.2980,   82.7732,    0.7862,   25.6784,   25.5237,    7.1250,    5.7057,    3.6951,    7.7321,    0.0000,    0.0000,    0.0000,   24.5565,    0.0000,    0.0000,  223.4840,  223.5655,    0.0094,    0.0185,    3.1161,   24.9533,  167.4401,   20.6776,    6.2383,      3060
   118,    0.0000,    8.3808,   82.8975,    0.6974,   25.6824,   25.4531,    7.0981,    4.9986,    3.8997,    7.7974,    0.0000,    0.0000,    0.0000,   25.1223,    0.0000,    0.0000,  223.7361,  223.8185,    0.0094,    0.0193,    3.0281,   25.4590,  167.0200,   21.0724,    6.1032,      3060
   119,    0.0000,    8.4734,   83.0128,    0.6893,   25.7415,   25.4892,    7.0694,    4.6793,    3.9984,    7.8021,    0.0000,    0.0000,    0.0000,   25.5498,    0.0000,    0.0000,  223.5222,  223.6053,    0.0095,    0.0192,    2.8511,   25.9060,  167.0744,   20.4656,    6.3588,      3060
   120,    0.0000,    8.2726,   83.6412,    0.6534,   25.7663,   25.4841,    7.1229,    5.1757,    3.6183,    7.8721,    0.0000,    0.0000,    0.0000,   24.9707,    0.0000,    0.0000,  223.0685,  223.1517,    0.0094,    0.0193,    2.8397,   25.3933,  167.7288,   19.6005,    6.6499,      3060
   121,    0.0000,    6.4411,   83.7124,    0.5312,   25.9280,   25.5671,    7.1394,    5.7662,    4.4831,    7.8679,    0.0000,    0.0000,    0.0000,   24.7216,    0.0000,    0.0000,  223.0783,  223.1641,    0.0092,    0.0198,    2.9089,   25.1570,  167.5583,   19.9203,    6.6057,      3060
   122,    0.0000,    6.0673,   85.2187,    0.4119,   25.6697,   25.3816,    7.0471,    4.7703,    4.1085,    7.7509,    0.0000,    0.0000,    0.0000,   25.9664,    0.0000,    0.0000,  222.4884,  222.5611,    0.0086,    0.0159,    2.6779,   26.2496,  166.5318,   20.0551,    6.1701,      3060
   123,    0.0000,    6.5281,   85.7054,    0.4098,   25.6517,   25.3643,    7.0354,    4.1625,    3.7983,    7.7348,    0.0000,    0.0000,    0.0000,   25.2735,    0.0000,    0.0000,  222.1896,  222.2622,    0.0084,    0.0163,    2.8415,   25.5919,  166.4957,   19.9436,    6.3822,      3060
   124,    0.0000,    7.5584,   86.3060,    0.3693,   25.7310,   25.4143,    7.0419,    3.9305,    3.9882,    7.7314,    0.0000,    0.0000,    0.0000,   23.4739,    0.0000,    0.0000,  220.5642,  220.6358,    0.0087,    0.0157,    2.9087,   23.8249,  168.1747,   17.8726,    6.8132,      3060
   125,    0.0000,    6.9436,   85.2267,    0.2873,   25.7695,   25.4778,    7.0792,    4.1021,    4.5112,    7.7427,    0.0000,    0.0000,    0.0000,   23.4521,    0.0000,    0.0000,  218.4259,  218.4941,    0.0074,    0.0146,    2.5073,   23.9635,  167.2554,   16.3813,    7.7345,      3060
   126,    0.0000,   11.7348,   81.3819,    0.4618,   25.7746,   25.4485,    7.1063,    4.5038,    3.5978,    7.6449,    0.0000,    0.0000,    0.0000,   21.5009,    0.0000,    0.0000,  218.1854,  218.2546,    0.0077,    0.0150,    2.7156,   22.2654,  167.7847,   16.7481,    7.9173,      3060
   127,    0.0000,   10.0338,   81.7966,    0.5159,   25.7093,   25.4154,    7.0960,    4.1733,    3.7016,    7.7199,    0.0000,    0.0000,    0.0000,   24.4349,    0.0000,    0.0000,  219.8365,  219.9027,    0.0074,    0.0147,    2.6814,   24.7962,  166.2754,   17.9422,    7.4360,      3060
   128,    0.0000,   10.1100,   81.8373,    0.5415,   25.6592,   25.3804,    7.0939,    4.8786,    3.8611,    7.6864,    0.0000,    0.0000,    0.0000,   23.8457,    0.0000,    0.0000,  221.9426,  222.0074,    0.0074,    0.0139,    2.5947,   24.2274,  167.1609,   20.5350,    6.6010,      3060
   129,    0.0000,   10.2680,   82.8174,    0.5762,   25.7075,   25.3870,    7.1050,    4.9637,    3.5349,    7.7386,    0.0000,    0.0000,    0.0000,   23.7743,    0.0000,    0.0000,  222.8675,  222.9376,    0.0078,    0.0156,    2.5771,   24.1473,  168.2145,   21.1365,    5.9636,      3060
   130,    0.0000,    7.8303,   83.4916,    0.5798,   25.8518,   25.4299,    7.9881,    4.3203,    3.8676,    8.0682,    0.0000,    0.0000,    0.0000,   24.3341,    0.0000,    0.0000,  224.4838,  224.5623,    0.0090,    0.0188,    3.2747,   25.1275,  167.5650,   20.3489,    7.1658,      3060
   131,    0.0000,    7.5402,   83.6437,    0.5583,   25.7327,   25.4618,    8.0513,    4.4602,    4.0473,    8.1406,    0.0000,    0.0000,    0.0000,   24.1082,    0.0000,    0.0000,  224.3393,  224.4177,    0.0088,    0.0179,    3.5063,   24.8235,  167.7624,   19.7103,    7.3862,      3060
   132,    0.0000,    7.1655,   84.1701,    0.5591,   25.8479,   25.4820,    8.0303,    4.7713,    3.8028,    8.1406,    0.0000,    0.0000,    0.0000,   24.0924,    0.0000,    0.0000,  224.4502,  224.5292,    0.0089,    0.0189,    3.2284,   25.0359,  168.1081,   19.7169,    7.3784,      3060
   133,    0.0000,    6.1451,   84.3463,    0.5151,   25.8476,   25.5072,    8.0273,    4.8949,    4.1608,    8.2323,    0.0000,    0.0000,    0.0000,   25.2688,    0.0000,    0.0000,  225.5640,  225.6425,    0.0088,    0.0184,    3.1386,   25.7725,  167.8026,   21.7206,    6.3003,      3060
   134,    0.0000,    6.0200,   84.6967,    0.3899,   25.8912,   25.4112,    8.0358,    4.6950,    4.3029,    8.0192,    0.0000,    0.0000,    0.0000,   24.4678,    0.0000,    0.0000,  225.1987,  225.2715,    0.0083,    0.0170,    3.3039,   25.2517,  167.5921,   21.3629,    6.6538,      3060
   135,    0.0000,    4.4157,   84.1628,    0.3522,   25.9705,   25.4462,    8.0612,    5.0475,    5.2178,    8.0378,    0.0000,    0.0000,    0.0000,   25.0870,    0.0000,    0.0000,  224.6543,  224.7261,    0.0081,    0.0167,    3.1182,   25.8189,  166.8334,   21.1010,    6.9939,      3060
   136,    0.0000,    3.9295,   85.9020,    0.3643,   25.9397,   25.5080,    8.4654,    3.3771,    4.8762,    8.0116,    0.0000,    0.0000,    0.0000,   24.8538,    0.0000,    0.0000,  224.6375,  224.7151,    0.0089,    0.0184,    3.4615,   25.2205,  166.4867,   20.7359,    7.5387,      3060
   137,    0.0000,    4.4435,   86.4138,    0.3668,   25.9325,   25.5234,    8.0540,    3.3718,    3.5762,    8.0729,    0.0000,    0.0000,    0.0000,   24.9378,    0.0000,    0.0000,  223.9984,  224.0752,    0.0088,    0.0184,    3.2477,   25.5988,  165.8762,   21.0132,    7.3153,      3060
   138,    0.0000,    6.1462,   86.6583,    0.3068,   26.0633,   25.5240,    8.2869,    3.5900,    3.5419,    7.8426,    0.0000,    0.0000,    0.0000,   20.9326,    0.0000,    0.0000,  222.0209,  222.0984,    0.0092,    0.0171,    3.9813,   21.7629,  168.0761,   19.8727,    7.0967,      3060
   139,    0.0000,    5.1061,   85.1321,    0.2708,   26.1896,   25.5545,    8.2541,    4.0358,    3.6483,    7.7292,    0.0000,    0.0000,    0.0000,   21.3147,    0.0000,    0.0000,  219.1784,  219.2470,    0.0077,    0.0144,    3.6901,   22.2361,  166.0425,   18.1581,    7.9888,      3060
   140,    0.0000,   10.5257,   83.9089,    0.4148,   25.9619,   25.4534,    7.9999,    4.3311,    3.4026,    7.7539,    0.0000,    0.0000,    0.0000,   23.5045,    0.0000,    0.0000,  223.7554,  223.8219,    0.0070,    0.0140,    2.4079,   24.4449,  169.8950,   18.7989,    7.6261,      3060
   141,    0.0000,    8.2003,   84.1157,    0.4294,   25.8877,   25.3755,    8.2416,    4.0246,    3.5277,    7.7833,    0.0000,    0.0000,    0.0000,   26.6927,    0.0000,    0.0000,  225.5110,  225.5755,    0.0071,    0.0138,    2.4320,   27.4355,  167.7104,   20.3864,    6.9725,      3060
   142,    0.0000,    9.0454,   83.9974,    0.6201,   25.8049,   25.4842,    7.3603,    4.7128,    3.2927,    8.0374,    0.0000,    0.0000,    0.0000,   25.6691,    0.0000,    0.0000,  226.6244,  226.6883,    0.0071,    0.0125,    2.8042,   26.6464,  168.4987,   21.2404,    6.6242,      3060
   143,    0.0000,    8.5285,   84.3016,    0.6135,   25.8015,   25.4630,    7.9553,    4.6092,    3.3621,    8.0122,    0.0000,    0.0000,    0.0000,   24.7761,    0.0000,    0.0000,  227.2376,  227.3009,    0.0072,    0.0123,    3.1828,   25.8573,  168.7862,   21.3341,    6.9150,      3060
   144,    0.0000,    8.9984,   84.2329,    0.6214,   25.7528,   25.4682,    7.3459,    4.1434,    3.4482,    8.0436,    0.0000,    0.0000,    0.0000,   26.6532,    0.0000,    0.0000,  226.3622,  226.4250,    0.0071,    0.0120,    2.8072,   27.3119,  168.1830,   20.4018,    6.8386,      3060
   145,    0.0000,    9.0082,   84.4317,    0.6239,   25.8432,   25.4467,    7.2930,    4.2445,    3.2813,    8.0180,    0.0000,    0.0000,    0.0000,   26.5452,    0.0000,    0.0000,  226.6970,  226.7567,    0.0069,    0.0118,    2.8291,   27.2052,  168.3238,   20.8805,    6.6188,      3060
   146,    0.0000,   10.1062,   83.1779,    0.1914,   25.3295,   25.2347,    6.9109,    5.1811,    3.2692,    7.6872,    0.0000,    0.0000,    0.0000,   27.8226,    0.0000,    0.0000,  212.0049,  212.0597,    0.0067,    0.0072,    1.0963,   27.9548,  167.1850,   13.8160,    1.7597,      3060
   147,    0.0000,    3.8671,   84.6487,    0.4057,   26.7560,   26.2536,    9.3926,    3.7059,    3.6094,    8.4090,    0.0000,    0.0000,    0.0000,   25.6461,    0.0000,    0.0000,  225.3800,  225.4660,    0.0092,    0.0232,    4.3358,   26.1741,  167.1717,   20.0880,    6.3377,      3060
   148,    0.0000,    4.6702,   85.6108,    0.4055,   26.0212,   25.6168,    8.6911,    4.4842,    3.3831,    8.0975,    0.0000,    0.0000,    0.0000,   25.4966,    0.0000,    0.0000,  224.8945,  224.9760,    0.0093,    0.0191,    4.1891,   26.2722,  167.0945,   19.7808,    6.3230,      3060
   149,    0.0000,    4.0852,   85.7906,    0.3561,   26.2218,   25.6784,    8.6544,    4.2274,    3.5097,    8.1168,    0.0000,    0.0000,    0.0000,   25.2756,    0.0000,    0.0000,  224.8226,  224.9056,    0.0097,    0.0200,    4.1575,   26.1706,  166.7580,   20.0540,    6.4675,      3060
   150,    0.0000,    3.5979,   86.5527,    0.3330,   26.2527,   25.6988,    8.5208,    3.0328,    4.0074,    8.1060,    0.0000,    0.0000,    0.0000,   26.8729,    0.0000,    0.0000,  224.3705,  224.4689,    0.0117,    0.0280,    3.9565,   27.6348,  166.2161,   18.6844,    7.0031,      3060
   151,    0.0000,    4.2199,   87.3630,    0.3189,   25.9948,   25.5509,    8.2507,    3.0328,    2.6822,    7.9290,    0.0000,    0.0000,    0.0000,   26.1096,    0.0000,    0.0000,  223.4454,  223.5128,    0.0078,    0.0154,    3.8661,   27.1245,  165.4560,   19.0941,    6.6888,      3060
   152,    0.0000,    4.7071,   87.7697,    0.2995,   26.1153,   25.5335,    8.0338,    2.6805,    3.1135,    7.8711,    0.0000,    0.0000,    0.0000,   25.0095,    0.0000,    0.0000,  219.7193,  219.7857,    0.0076,    0.0155,    3.7883,   26.4306,  166.2452,   14.8596,    7.2753,      3060
   153,    0.0000,    3.7376,   85.8311,    0.2792,   26.1442,   25.5988,    7.9065,    3.4520,    3.0812,    7.7642,    0.0000,    0.0000,    0.0000,   25.2719,    0.0000,    0.0000,  218.3135,  218.3852,    0.0082,    0.0165,    3.5161,   26.9224,  163.9224,   15.6069,    7.5103,      3060
   154,    0.0000,    6.9894,   84.2593,    0.3442,   26.0297,   25.5567,    8.0504,    5.1899,    2.9451,    7.8883,    0.0000,    0.0000,    0.0000,   24.5025,    0.0000,    0.0000,  224.6060,  224.6732,    0.0078,    0.0166,    3.8486,   26.0266,  167.3835,   19.8733,    6.3799,      3060
   155,    0.0000,    4.9218,   84.8755,    0.4961,   26.4786,   25.6510,    8.8953,    4.0746,    3.0185,    8.4406,    0.0000,    0.0000,    0.0000,   26.6301,    0.0000,    0.0000,  227.4634,  227.5422,    0.0088,    0.0200,    4.4678,   27.4661,  166.9880,   20.7209,    6.5211,      3060
